OpenCart ID,Product Name,Base Price (INR),Special Price (INR),Discount %,Price in Paise
537,"Bajaj Popular Ultra 1400W Induction Cooktop with Pan Sensor and Voltage Pro Technology, Black, Radiant",3538.13,1982.2,44,353813
538,"Bajaj Majesty ICX Neo 1600W Induction Glass Ceramic Cooktop With Pan Sensor And Voltage Pro Technology, Black",4194.91,2525.42,40,419491
539,"Bajaj Majesty Icx Pearl 1900W Induction Cooktop With Pan Sensor And Voltage Pro Technology, Crystal Glass, Black",4661.01,2881.35,38,466101
540,"Bajaj ABS Majesty Slim 2100-Watt Induction Cooktop (Black)",5677.96,3025.42,47,567796
541,"Bajaj 1701 MT DLX Microwave Oven",7923.72,5533.89,30,792372
542,"Bajaj 20 L Solo Microwave Oven(20 MT DLX, BLACK)",10254.23,5720.33,44,1025423
543,"Bajaj 20 Liters Grill Microwave Oven with Jog Dial (2005 ETB, White)",10677.96,7368.64,31,1067796
544,"Pigeon Satin Steam Iron 2400 Watts (Black)",2199.15,1334.74,39,219915
545,"Bajaj Esteem 400 mm 3 Blade Pedestal Fan (White, Pack of 1)",4317.79,2661.01,38,431779
546,"Bajaj Esteem 400 mm 3 Blade Table Fan (White, Pack of 1)",3156.77,1957.62,38,315677
547,"Bajaj Neo-Spectrum 400 mm Pedestal Fan(Grey)",4987.28,2644.06,47,498728
548,"Bajaj Neo-Spectrum 400 mm Pedestal Fan (Blue)",4987.28,2644.06,47,498728
549,"Bajaj Neo Spectrum 400mm Table Fan (Grey)",4072.02,2117.79,48,407202
550,"Bajaj Neo Spectrum 400mm Table Fan(Blue)",4072.02,2117.79,48,407202
551,"Bajaj New Bahar 1200mm Ceiling Fan (Ivory, Bianco)",2788.13,1686.44,40,278813
552,"Bajaj New Bahar 1200mm Ceiling Fan (Brown)",2788.13,1686.44,40,278813
553,"Bajaj New Bahar 1200mm Ceiling Fan (Opal White)",2788.13,1686.44,40,278813
554,"Bajaj Edge HS Ceiling Fan (White, Bianco, 1200 mm)",2330.5,1652.54,29,233050
555,"Bajaj Chetak High Speed Ceiling Fan, Sweep1200 mm",2330.5,1652.54,29,233050
556,"Bajaj Classico Pro 12S1 1200mm Coal Mine Grey Ceiling Fan",2669.49,1694.06,37,266949
557,"Bajaj Classico Pro 12S1 1200mm Marathon Blue Ceiling Fan",2669.49,1694.06,37,266949
558,"Bajaj Classico 12S1 1200mm Brown Ceiling Fan",2669.49,1694.06,37,266949
559,"Bajaj Durato 12S1 1200Mm (48&quot;) Ceiling Fans Highspeed 400 Rpm 3-Yr Warranty Ivory",2788.13,1948.3,30,278813
560,"Bajaj Aquaquick Instant Water heater 3L 3KW Compact design, Instant Performance Longer life efficient copper heating Element with 3 years warranty",4406.77,2821.18,36,440677
561,"Bajaj Flora Instant 3 Litre Vertical Water Heater, 3KW, White wall mounting",5203.38,2610.16,50,520338
562,"Bajaj SWX 6 800-Watt 2-Slice Grill Sandwich Maker Non-Stick Coated Plates for Easy-to-Clean Upright Compact Storage Buckle Clips Lock Black Sandwich Toaster",2025.42,1270.33,37,202542
563,"Bajaj SWX 5 800-Watt 2-Slice Grill Sandwich Maker Non-Stick Coated Plates for Easy-to-Clean Upright Compact Storage Buckle Clips Lock Black Sandwich Toaster",2025.42,1270.33,37,202542
564,"Bajaj Flora Instant 1 Liter Vertical Water Heater, White wall mounting",4076.27,2381.35,42,407627
565,"Bajaj Copper Immersion Rod Water Heater 1500 Watts, Silver",771.18,499.15,35,77118
566,"Bajaj 1000 W Immersion Heater Rod (Water)",686.44,466.1,32,68644
567,"Bajaj Waterproof 1500 Watts Immersion Rod Heater, ABS",864.4,483.05,44,86440
568,"Bajaj Waterproof 1000 Watts Immersion Rod Heater",771.18,529.66,31,77118
569,"Bajaj Sabse Tezz 1200mm Ceiling Fan (Bianco)",3106.94,1855.93,40,310694
570,"Bajaj Sabse Tezz 1200mm Ceiling Fan (Brown)",3106.94,1855.93,40,310694
571,"Bajaj Sabse Tezz 1200mm Ceiling Fan (White)",3106.94,1855.93,40,310694
572,"Bajaj Neo Spectrum 400mm Wall Fan (Grey)",4292.37,2505.08,42,429237
573,"Bajaj Neo Spectrum 400mm Wall Fan (Blue)",4292.37,2505.08,42,429237
574,"Bajaj Durato 12S1 1200Mm (48&quot;) Ceiling Fans Highspeed 400 Rpm 3-Yr Warranty Brown",2788.13,1948.3,30,278813
575,"Bajaj Durato 12S1 1200Mm (48&quot;) Ceiling Fans Highspeed 400 Rpm 3-Yr Warranty Marathon Blue",2788.13,1948.3,30,278813
576,"Bajaj Durato 12S1 1200Mm (48&quot;) Ceiling Fans Highspeed 400 Rpm 3-Yr Warranty White",2788.13,1948.3,30,278813
577,"Bajaj Edge HS Deco 1200 mm Ceiling Fan ( Ivory, Bianco)",3152.54,2110.16,33,315254
578,"Bajaj Edge HS Deco 1200 mm Ceiling Fan (Choko Brown)",3152.54,1889.83,40,315254
579,"Bajaj Edge HS Deco 1200 mm Ceiling Fan (Opal White)",3152.54,2110.16,33,315254
580,"Bajaj Maxima 600Mm Ceiling Fan (Brown)",2597.45,1524.57,41,259745
581,"Bajaj Maxima 600 mm Ceiling Fan (Brown)",2597.45,1524.57,41,259745
582,"Bajaj Maxima 600Mm Ceiling Fan (White)",2597.45,1524.57,41,259745
583,"Crompton Greaves RD 750-Watt Dry Iron with Double Layer Non-stick Coating (Blue)",805.08,470.33,42,80508
584,"MICROTEK LIGHTNING PROTECTOR 6AMP",1863.55,930.5,50,186355
585,"Crompton Dyna Ray 9W Round B22 LED Cool Day Light Pack of 1",168.64,107.62,36,16864
586,"Bajaj Pygmy Mini 110 MM Sweep (USB Charging) 110 mm Silent Operation 3 Blade Table Fan (Blue,Pack of 1)",1512.71,872.88,42,151271
587,"Bajaj Pygmy Mini 110 MM Sweep (USB Charging) 110 mm Silent Operation 3 Blade Table Fan (White,Pack of 1)",1512.71,838.98,45,151271
588,"test",1,,0,100
589,"Pigeon Swift Multi-Cook Kettle 1.5L, Egg Rack - Black Double Layered Food Grade Stainless Steel Inner wall Glass Lid Auto Shut-off",1690.67,1050.84,38,169067
590,"Pigeon Swift Multi-Cook Kettle 1.5L, Egg Rack - Blue Double Layered Food Grade Stainless Steel Inner wall Glass Lid Auto Shut-off",2114.4,1144.06,46,211440
591,"Pigeon Swift Multi-Cook Kettle 1.5L, Egg Rack - Pink Double Layered Food Grade Stainless Steel Inner wall Glass Lid Auto Shut-off",2114.4,1033.89,51,211440
592,"Pigeon Air Fryer Healthi Fry Plus 1400 Watts Air Fry, Roast, Bake, Reheat",6775.42,2541.52,62,677542
593,"Pigeon Sandwich Toaster Toast(White)",1436.44,845.76,41,143644
594,"Pigeon Slow Cold Press Juicer 150 Watts(100% Copper Motor with 2 year warranty)",6775.42,4211.86,38,677542
595,"Pigeon Therminox Stark Plus Vacuum Insulated Double Walled Flask 1000ml (Red)",927.96,381.35,59,92796
596,"Pigeon Therminox Stark Plus Vacuum Insulated Flask 1000ml Red + Inox Hydra Red Single Walled Fridge Bottle 900ml Bottle Combo,(Red)",1351.69,686.44,49,135169
597,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron",847.45,601.69,29,84745
598,"Bajaj HB 23 160 W Hand Blender(Purple, White)",1601.69,,0,160169
599,"test",65,,0,6500
600,"Bajaj DX14 Iron 750 W",771.18,592.37,23,77118
601,"Pigeon Alba 4 PC Non Stick Cookware Set- Red",2763.39,1508.47,45,276339
602,"Pigeon Aqua Therminox Stainless Steel Vaccum Insulated Water Bottle with Copper Coating Inside for Better Hot and Cold Retention (500 ml)",699.15,618.64,12,69915
603,"Pigeon Aqua Therminox Stainless Steel Vaccum Insulated Water Bottle with Copper Coating Inside for Better Hot and Cold Retention (750 ml)",911.01,677.11,26,91101
604,"Pigeon Mila 5 Ltr Aluminium With Induction Base Pressure Cooker (Inner Lid, Silver)",2093.75,1366.07,35,209375
605,"Pigeon Mila 3 Ltr Aluminium With Induction Base Pressure Cooker (Inner Lid, Silver)",1691.96,1205.35,29,169196
606,"Pigeon Imperi Cast Iron Curved Tawa Dia 260",1959.82,1142.85,42,195982
607,"Pigeon Imperi Cast Iron Curved Tawa Dia 280",2227.67,1044.64,53,222767
608,"Bajaj 140TS Induction Stove",3381.35,1847.45,45,338135
609,"Pigeon Prime Induction Cooktop(Black, Push Button)",1860.16,1161.01,38,186016
610,"Crompton Winzer 48-inch Ceiling Fan Without Regulator(Lustre Brown)",2202.54,1686.44,23,220254
611,"Bajaj 800 ml Chop Pro Chopper with Whisking Blade(Black,Small,300 Watts)",1822.03,1439.83,21,182203
612,"Pigeon Inox Pro Stainless Steel Inner Lid 3 Ltr Induction Bottom Pressure Cooker",2661.9,1438.09,46,266190
613,"Pigeon Inox Pro Inner Lid 5 Ltr Induction Bottom Pressure Cooker(Stainless Steel)",3388.39,1276.78,62,338839
614,"Crompton Gale DAC Desert Air Cooler- 90L, with Everlast Pump, 4-Way Air Deflection and Honeycomb pads, Grey, (ACGC-GALEDAC90)",13559.32,,0,1355932
615,"Bajaj Splendora 1100 Watts Dry Iron, Red &amp; Black, Regular",1313.55,888.98,32,131355
616,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater (LPG), White",8542.37,5254.23,38,854237
617,"Bajaj Stainless Steel Hb-20 Silent 300W Hand Blender, Green, 300 Watt",1546.61,1050.84,32,154661
618,"Pigeon Pixo Emergency LED Study Lamp (White)",927.96,779.66,16,92796
619,"Pureit Classic G2 Mineral RO + UV 6 Stage Table Top/Wall Mountable White &amp; Blue 6 liters Water Purifier",14956.77,12092.37,19,1495677
620,"Pureit Marvella 4L UV Water Purifier with 4 Stage Purification(White/Blue)",9364.4,7965.25,15,936440
621,"Pigeon Electra Electric Pressure Cooking System with 18 Pre-Set Menus, 3 litre",4656.77,2838.13,39,465677
622,"Pigeon Electra Electric Pressure Cooking System with 18 Pre-Set Menus, 6 litre",5927.96,3278.81,45,592796
623,"Pigeon Porta Travel Size Kettle 0.5 litre",1266.94,796.61,37,126694
624,"Pigeon Neo Portable Blender - Orange",1436.44,881.35,39,143644
625,"Pigeon Neo Portable Blender - Green	",1436.44,881.35,39,143644
626,"Bajaj Pygmy with LED Light 178 mm Silent Operation 3 Blade Table Fan (White)",2343.22,1288.13,45,234322
627,"Bajaj CGX3, 3-Burner Open Stainless Steel Glass, ISI Certified, Gas Stove (Black/Silver, Manual Ignition)",7648.3,4677.96,39,764830
628,"Bajaj Popular Eco, 2-Burner Open Stainless Steel, ISI Certified, Gas Stove (Silver, Black)",2762.71,2050.84,26,276271
629,"Bajaj Robusto 400mm Oscillating Pedestal Fan 3Years Comprehensive Warranty Icy Blue&amp;White",4491.52,2211.86,51,449152
630,"Bajaj Esteem 400 mm 3 Blade Pedestal Fan (Icy Blue &amp; White, Pack of 1)",4265.25,2329.66,45,426525
631,"Bajaj Classico Sleek Plus 1200 mm RedWalnut 3 Blade Ceiling Fan",4576.27,2771.18,39,457627
632,"Bajaj Classico Sleek Plus 1200 mm Coal Grey 3 Blade Ceiling Fan",4576.27,2829.66,38,457627
633,"Bajaj ICX 200FP 2000W Induction Cooktop, Black",5317.79,2889.83,46,531779
634,"Bajaj Food Factory FX 11 600 Watts Food Processor (White)",7987.28,5423.72,32,798728
635,"Pigeon Nutri Master 400 Juicer Mixer Grinder(2 Jars, Black)",2538.13,1245.76,51,253813
636,"Pigeon Inox Pro Stainless Steel 5 Liter Pressure cooker with Glass lid (Induction and Gas stove compatible)",3095.23,1665.71,46,309523
637,"Pigeon Aluminium Pressure Pan Junior with Outer Lid, 3.5 Liters, Silver",1959.82,1178.57,40,195982
638,"Nirlep ECG 28 Aluminium Ebony 28 Cm Hard Anodized Concave Tawa, Black 4 mm",1013.39,883.92,13,101339
639,"Nirlep ECG 26 Ebony 26 Cm Hard Anodized Aluminium Concave Tawa, 4 mm - Grey",866.07,705.35,19,86607
640,"Nirlep NHPCG28 Nutri Health Pro Concave Griddle 28 cm",1004.46,883.03,12,100446
641,"Nirlep NHPCG24 Nutri Health Pro Concave Griddle 24 cm",821.42,705.35,14,82142
642,"Nirlep ECG 24 Ebony 24 Cm Hard Anodized Aluminium Concave Tawa, 4 mm - Grey",785.71,713.39,9,78571
643,"Nirlep ECG 30 Ebony 30 Cm Hard Anodized Aluminium Concave Tawa, 4 mm - Grey",1102.67,972.32,12,110267
644,"Nirlep NHPCG30 Nutri Health Pro Concave Griddle 30 cm",1178.57,1070.53,9,117857
645,"Nirlep NHFG28XT Flat Tawa 28 cm Xtra Thick Base Patented Silver Ion Coating Multi-Purpose Tawa for Roti, Dosa and Pancake",937.5,891.96,5,93750
646,"Nirlep NHFG26XT Flat Tawa 26 cm Xtra Thick Base Multi-Purpose Tawa",803.57,713.39,11,80357
647,"Nirlep NHPCG26 Nutri Health Pro Concave Griddle 26 cm",910.71,875,4,91071
648,"Pigeon Inox Joy Uv Printed Bottel 900ml - 15957 (Set of 4)",1248.21,891.96,29,124821
649,"Bajaj Ultima Neo 300mm Cabin fan (Accent Grey)",3546.61,2160.16,39,354661
650,"Bajaj Grade Braided Stainless Steel Connection Pipe Hose Pipe for Wash Basin, kitchen Sink, Geyser18 Inch (2 Pieces Set, Pack of 1 Pair)",422.88,168.64,60,42288
652,"Allure Chunky Women Jewellery set",650,199,69,65000
653,"Flower Fade Smoking Women Dress (Yellow, Multicolor)",800,440,45,80000
654,"Flower Fade Smoking Women Dress (Blue)",800,440,45,80000
656,"Flower Fade Smoking Women Dress (Pink, Multicolor)",800,440,45,80000
657,"Pigeon Cast Iron Kadai with Glass Lid Medium, 26 cm Naturally Nonstick",2941.96,1803.57,39,294196
658,"Bajaj ICX 190TS 1900W Induction Cooktop, Black",4911.01,2540.67,48,491101
659,"Crompton 1200MM Verno Ceiling Fan Luster Brown",2042.37,1618.64,21,204237
661,"NNEX Glyde A60 1200 mm BEE 2 Star Rated Premium Ceiling Fan 20% Higher Air Thrust 2-Yr Warranty, Blush",5754.23,3160.16,45,575423
662,"NNEX Glyde A60 1200 mm BEE 2 Star Rated Premium Ceiling Fan 20% Higher Air Thrust 2-Yr Warranty, Cotton White",5754.23,3160.16,45,575423
663,"NNEX Glyde A40 1200 mm BEE 2 Star Rated Premium Ceiling Fan 20% Higher Air Thrust 2-Yr Warranty, Blush",5500,3203.38,42,550000
664,"NNEX Glyde A60 1200 mm BEE 2 Star Rated Premium Ceiling Fan 20% Higher Air Thrust 2-Yr Warranty, Mist Brown",5754.23,3160.16,45,575423
665,"NNEX Glyde A40 1200 mm BEE 2 Star Rated Premium Ceiling Fan 20% Higher Air Thrust 2-Yr Warranty, Snow White",5500,3203.38,42,550000
666,"NNEX Glyde A40 1200 mm BEE 2 Star Rated Premium Ceiling Fan 20% Higher Air Thrust 2-Yr Warranty, Granite Grey",5500,3203.38,42,550000
667,"NNEX Glyde A70 BLDC 1200 mm BEE 2 Star Rated Premium Ceiling Fan 20% Higher Air Thrust 2-Yr Warranty, Cotton White",6686.44,3965.25,41,668644
668,"NNEX Glyde A70 BLDC 1200 mm BEE 2 Star Rated Premium Ceiling Fan 20% Higher Air Thrust 2-Yr Warranty, Mist Brown	",6686.44,3965.25,41,668644
669,"NNEX Glyde A70 BLDC 1200 mm BEE 2 Star Rated Premium Ceiling Fan 20% Higher Air Thrust 2-Yr Warranty, Granite Grey",6686.44,3965.25,41,668644
670,"Bajaj NX-01 300W Mixer Grinder For Kitchen Bullet Mixer Grinder With Powerful Titan Motor &amp; Nutri-Pro Feature 3 Unbreakable Multipurpose Tranparent Jars 2 Year Warranty,Black &amp; Copper",3262.71,2449.15,25,326271
671,"Crompton SWJ100AT-36 PLUS Shallow Well Jet Residential Water Pump Self Priming 1 HP Single Phase",10550.84,7405.93,30,1055084
672,"Pigeon Neo Portable Blender - Blue",1436.44,881.35,39,143644
673,"Pigeon Tiffin Box Warm And Fresh Stainless Steel Insulated Pack of 2 (Blue)",673.72,584.74,13,67372
674,"Pigeon Ultra Fast Electric 300 Watts Electric Chopper",2199.15,966.1,56,219915
675,"Crompton Nigella Pro 500 Watts 4 Jar Mixer Grinder",2966.1,2016.94,32,296610
676,"Bajaj JX 20 Juicer Mixer Grinder",3919.49,2804.23,28,391949
677,"Bajaj New Majesty Instant 3 Litre, 3 KW Verical Water Heater (White) Wall mounting",5008.47,2822.03,44,500847
678,"Pigeon Steel X Steamer Stainless Steel Induction Base, Modak Maker/Momo Maker, dual compartment with Glass Lid, 2.6L capacity, Silver",1352.67,901.78,33,135267
679,"Crompton Ameo PRO 750-Watt 3 Jars Mixer Grinder with MaxiGrind and Motor Vent-X Technology (3 Stainless Steel Jars, Black &amp; Blue)",5593.22,2966.1,47,559322
680,"Crompton Brio 1000-Watts Dry Iron with Weilburger coating (Sky Blue and White)",932.2,474.57,49,93220
681,"Crompton Cool Breeze 900 mm (36 inch) Long Lasting Rust Free Ceiling Fan (Brown)",2016.1,1609.32,20,201610
682,"Pigeon Aluminium Storm Kadai (300 IB, Black)",1307.14,1080.35,17,130714
683,"Bajaj Energos 26 5 Star 1200 mm BLDC Motor with Remote 3 Blade Ceiling Fan(Glossy White, Pack of 1)",4237.28,2761.86,35,423728
684,"Bajaj Energos 26 5 Star 1200 mm BLDC Motor with Remote 3 Blade Ceiling Fan(Base Ivory, Pack of 1)	",4237.28,2605.93,38,423728
685,"Bajaj Energos 26 5 Star 1200 mm BLDC Motor with Remote 3 Blade Ceiling Fan(Red Walnut, Pack of 1)	",4237.28,2761.86,35,423728
686,"Pigeon Pre-Seasoned Cast Iron Tawa 30 cm Pre-Seasoned with 100% Vegetable Oil Naturally Nonstick High Pressure Casting, Double Side Handles",1959.82,1183.03,40,195982
687,"Pigeon Cast Iron Paniyarakkal 9 Rounds Naturally Nonstick Pre-Seasoned with 100% Vegetable Oil Toxin-Free High Pressure Casting Bring Back Nostalgic Taste",1781.25,928.57,48,178125
688,"Pigeon Radiance LED Torch with Emergency Light (Cyan)",648.3,,0,64830
689,"Bajaj Crescent 12S1 1200mm Sparkle White and Chrome Ceiling Fan",3432.2,2423.72,29,343220
690,"Pigeon 1.5 Liters Multipurpose Kessel 3 in 1 Value Pack, Multi Cooker, Idli Stand with 3 Plates, Steamer With Stainless Steel Stand (Black &amp; silver)",2097.45,1288.13,39,209745
691,"Bajaj IRX 220F Infrared Cooktop",6771.18,3203.38,53,677118
692,"Bajaj Majesty Juicer One 500 Watts Motor, Pulp Collector And Easy To Clean",2796.61,2372.03,15,279661
693,"BAJAJ GX3 DLX 500 Watts 3 Jar Gx 500 Mixer Grinder (3 Jars, Dark Blue)",2923.72,2330.5,20,292372
694,"Bajaj MX 16 1400-Watt Steam Iron (Purple)",1661.01,1415.25,15,166101
695,"Pigeon Inox Hydra Plus Stainless Steel Drinking Water Bottle 900 ml - Silver",441.96,187.5,58,44196
696,"Pigeon Sandwich Toaster Toast (Blue)",1351.69,880.5,35,135169
697,"Bajaj KTS 0.8 Litre Electric Kettle, Black",1822.03,1059.32,42,182203
698,"Bajaj Ninja Series Quartz 750 W Mixer Grinder 3 Jars, Garnet Pink",5500,3194.06,42,550000
699,"Pigeon Stainless Steel Idly Maker 6 Plates Compatible with Induction and Gas Stove",1691.96,1178.57,30,169196
700,"Nirlep NutriHealth Pro Induction Deep Kadai 24 with Glass Lid 3L Patented Silver Ion Coating Metal-Spoon Friendly Soft Touch Handle Multi-Purpose Deep Kadhai 18 month Guarantee",1575.89,1125,29,157589
701,"Pigeon Inox Hydra Plus Stainless Steel Drinking Water Bottle 700 ml - Silver",352.67,133.92,62,35267
702,"Pigeon Pre-Seasoned Cast Iron Long Handle Tawa 25 cm Pre-Seasoned with 100% Vegetable Oil Naturally Nonstick High Pressure Casting High Strength Toxin-Free",1290.17,1025.89,20,129017
703,"Pigeon Pre-Seasoned Cast Iron Long Handle Tawa 28 cm Pre-Seasoned with 100% Vegetable Oil Naturally Nonstick High Pressure Casting High Strength Bring Back Nostalgic Taste Toxin-Free",1870.53,1159.82,38,187053
704,"Pigeon Capella LED Rechargeable Emergency Lamp with 2 x 1600 mAH Battery and 8 Hours Backup (Red)",1161.01,956.77,18,116101
705,"Hyatt Leather Accessories 24 Litres Leather Laptop Briefcase Bag for Men Office (Brown)",35713.39,3816.07,89,3571339
706,"Hyatt Leather Accessories 24 Litres Leather Laptop Briefcase Bag for Men Office (Black)",35713.39,3816.07,89,3571339
707,"Hyatt Leather Accessories 24 Litres Leather Laptop Briefcase Bag for Men Office (Tan)",35713.39,3816.07,89,3571339
708,"Hyatt Leather Accessories 16 Inch Full Grain Natural Leather Laptop Messenger &amp; Shoulder Bags For Men 24 Litres Capacity Upto16 inch Laptop Compartment (Choco Brown)",16070.53,3391.96,79,1607053
709,"Hyatt Leather Accessories 16 Inch Full Grain Natural Leather Laptop Messenger &amp; Shoulder Bags For Men 24 Litres Capacity Upto16 inch Laptop Compartment (Black)",16070.53,3391.96,79,1607053
710,"Hyatt Leather Accessories 16 Inch Full Grain Natural Leather Laptop Messenger &amp; Shoulder Bags For Men 24 Litres Capacity Upto16 inch Laptop Compartment (Brown)",16070.53,3391.96,79,1607053
711,"Hyatt Leather Accessories 16 Inch Full Grain Natural Leather Laptop Messenger &amp; Shoulder Bags For Men 24 Litres Capacity Upto16 inch Laptop Compartment (Tan)",16070.53,3391.96,79,1607053
712,"Crompton Ozone Desert Air Cooler- 55L with Everlast Pump, Auto Fill, 4-Way Air Deflection and High Density Honeycomb pads, White &amp; Teal",11069.32,9466.1,14,1106932
713,"Crompton Ozone Desert Air Cooler- 75L with Everlast Pump, Auto Fill, 4-Way Air Deflection and High Density Honeycomb Pads White &amp; Teal",10190.67,8364.4,18,1019067
714,"Crompton Ozone 88 Litres Desert Air Cooler for home Large &amp; Easy Clean Ice Chamber 4-Way Air Deflection High Density Honeycomb Pads Everlast Pump Auto Fill",16940.67,10168.64,40,1694067
715,"Nelkon Nonstick Deep Kadhai Stainless Steel Heathy Cooking  (Medium 215 mm)",669.64,534.82,20,66964
716,"Nelkon Nonstick Deep Kadhai Stainless Steel Heathy Cooking (Large 235 mm)",741.07,624.1,16,74107
717,"Nelkon Non Stick Aluminium Dosa Tawa 2.6mm (DT275)",526.78,401.78,24,52678
718,"Maharaja Whiteline Belenus 4 Burner GS-111 Gas Cooktop -2 Years Warranty",7161.01,4500,37,716101
719,"Maharaja Whiteline Frisco 800ml Electric Chopper + Nelkon 2.6mm Nonstick Fry Pan 275 + Maharaja Whiteline 175 Watt Hand Blender (Blue And White)",4410,2459,44,441000
720,"Maharaja Whiteline Belenus 4 Burner GS-111 Gas Cooktop + Maharaja Mixtron DLX Mixer Grinder with 3 jars 750W + Maharaja Whiteline 25 Ltr White and Blue Storage Water Geyser Cuatro + Nelkon Nonstick Deep Kadhai (Large 235 mm)",27914,16962,39,2791400
721,"Maharaja Whiteline Belenus 4 Burner GS-111 Gas Cooktop + Maharaja Mixtron DLX Mixer Grinder with 3 jars 750W + Maharaja Whiteline 25 Ltr White and Blue Storage Water Geyser Cuatro + Maharaja Superion 18DX Induction Cooktop",31340,18480,41,3134000
722,"Maharaja Whiteline Belenus 4 Burner GS-111 Gas Cooktop + Maharaja Mixtron DLX Mixer Grinder with 3 jars 750W + Maharaja Superion 18DX Induction Cooktop + Nelkon Non-Stick Dosa Tawa 300",19110,10730,44,1911000
723,"Maharaja Whiteline Belenus Neo Gas Cooktop-3 Burners + Maharaja Whiteline Mark 1 Classic Juice Extractor, 450 Watt + Maharaja Superion 18DX Induction + Nelkon Non-Stick Dosa Tawa 275",14210,7400,48,1421000
724,"Maharaja Whiteline Flare 2000-Watt Heat Convector Room Heater + Nelkon Nonstick Deep Kadhai Stainless Steel (Large 235 mm)",4715,2620,44,471500
725,"Hyatt Leather Accessories 16 Inch Full Grain Natural Leather Laptop Messenger &amp; Shoulder Bags For Men Laptop Compartment (Brown)",8026.78,4016.96,50,802678
726,"Hyatt Leather Accessories 16 Inch Full Grain Natural Leather Laptop Messenger &amp; Shoulder Bags For Men Laptop Compartment",8026.78,3570.54,56,802678
727,"Hyatt Leather Accessories 16 Inch Full Grain Natural Leather Laptop Messenger &amp; Shoulder Bags For Men Laptop Compartment (Black)",8026.78,3570.54,56,802678
728,"Hyatt Leather Accessories 16 Inch Leather Briefcases Laptop Office Bags for men (Brown)",8026.78,4016.96,50,802678
729,"Hyatt Leather Accessories 16 Inch Leather Briefcases Laptop Office Bags for men (Black)",8026.78,4016.96,50,802678
730,"Hyatt Leather Accessories Leather Briefcases Laptop Office Bags for men (Black)",8026.78,4016.96,50,802678
731,"Hyatt Leather Accessories 16 Inch Full Grain Natural Leather Laptop Briefcases For Men 18 Litres Capacity Upto16 inch Laptop Compartment (Choco Brown)",5931.35,2677.68,55,593135
732,"Hyatt Leather Accessories 16 Ltrs 30.50 cm Office Bag (Brown Italian)",8026.78,4016.96,50,802678
733,"Hyatt Leather Accessories 16 Ltrs 30.50 cm Office Bag (Black)",7098.21,3570.53,50,709821
734,"Hyatt Leather Accessories 16 Ltrs 30.50 cm Office Bag (Brown)",7098.21,3570.53,50,709821
735,"Hyatt Leather Accessories 16 Ltrs 30.50 cm Office Bag (Choco Brown)",7098.21,3570.53,50,709821
736,"Hyatt Leather Accessories 16 Ltrs 30.50 cm Office Bag (Tan)",7098.21,3570.53,50,709821
737,"Hyatt Leather Accessories Full Grain Natural Leather Laptop MacBook Air Pro Briefcase Messenger Shoulder Bags For Men And Women Office Use Branded &amp; Stylish (Choco Brown)",5076.27,2677.68,47,507627
738,"Hyatt Leather Accessories Full Grain Natural Leather Laptop MacBook Air Pro Briefcase Messenger Shoulder Bags For Men And Women Office Use Branded &amp; Stylish (Black)",5076.27,2677.68,47,507627
739,"Hyatt Leather Accessories Full Grain Natural Leather Laptop MacBook Air Pro Briefcase Messenger Shoulder Bags For Men And Women Office Use Branded &amp; Stylish (Brown)",5076.27,2677.68,47,507627
740,"Hyatt Leather Accessories Full Grain Natural Leather Laptop MacBook Air Pro Briefcase Messenger Shoulder Bags For Men And Women Office Use Branded &amp; Stylish (Tan)",5076.27,2677.68,47,507627
741,"Hyatt Leather Accessories 18 Inch Expandable Men's Leather Briefcases Office Bags (Italian Brown)",8927.67,6249.11,30,892767
742,"Hyatt Leather Accessories 18 Inch Expandable Men's Leather Briefcases Office Bags (Brown)",8927.67,6249.11,30,892767
743,"Hyatt Leather Accessories 18 Inch Expandable Men's Leather Briefcases Office Bags (Choco Brown)",8927.67,6186.62,31,892767
744,"Hyatt Leather Accessories 18 Inch Expandable Men's Leather Briefcases Office Bags (Tan)",8927.67,6249.11,30,892767
745,"Pigeon ORB Mixer Grinder 750 Watts + Bajaj DX-2 600W Dry Iron",2889.83,2415.25,16,288983
746,"Hyatt Leather Accessories Natural Leather Briefcase for Men 24 liters Capacity (Brown)",16068.75,4463.39,72,1606875
747,"Hyatt Leather Accessories Natural Leather Briefcase for Men 24 liters Capacity (Black)",16068.75,4463.39,72,1606875
748,"Hyatt Leather Accessories Natural Leather Briefcase for Men 24 liters Capacity (Choco Brown)",16068.75,4463.39,72,1606875
749,"Hyatt Leather Accessories Natural Leather Briefcase for Men 24 liters Capacity (Italian Brown)",16068.75,4463.39,72,1606875
750,"Hyatt Leather Accessories Natural Leather Briefcase for Men 24 liters Capacity (Tan)",16068.75,4463.39,72,1606875
751,"Hyatt Leather Accessories 17 Inch Men's Leather Briefcases Office Bags With Side Combination Lock (Choco Brown)",23165.17,5356.25,77,2316517
752,"Hyatt Leather Accessories 17 Inch Men's Leather Briefcases Office Bags With Side Combination Lock (Black)",23165.17,5356.25,77,2316517
753,"Hyatt Leather Accessories 17 Inch Men's Leather Briefcases Office Bags With Side Combination Lock (Brown)",23165.17,5356.25,77,2316517
